"ID","Wave","TotalSpending","InternationalSpend","DomesticSpend","Female","Age","HomeState","HomeRegion","BookingTime","DeviceTypeMobileTablet","Windows.Android","PromotionsUsed","EaseOfUse","UsageDuration","BookingCount","AvailableFlights","Satisfaction","NetPromoterScore","TotalSatisfaction","WebsiteReturned","WebsiteReviewed","ReviewSentiment","ReviewMentionsWebsite"
9600,24,1075,0,1075,0,-99,"TAS","Urban","12:00 PM - 6:00 PM",0,1,0,3,127,4,3,10,10,20,0,0,99,99
8584,22,2698,1779,919,99,49,"NSW","Regional","12:00 AM - 6:00 AM",1,1,1,3,114,1,2,10,10,20,0,0,99,99
2788,7,3805,1998,1807,0,24,"VIC","Urban","6:00 AM - 12:00 PM",0,0,1,3,116,2,2,8,6,14,0,0,99,99
3474,9,3036,2488,548,1,66,"NSW","Regional","6:00 PM - 12:00 AM",0,0,1,2,139,1,3,7,8,15,0,0,99,99
3221,9,438,0,438,0,71,"NSW","Urban","6:00 AM - 12:00 PM",1,1,0,2,98,1,4,6,7,13,0,0,99,99
636,2,1276,0,1276,0,43,"TAS","Urban","6:00 PM - 12:00 AM",1,1,1,2,48,2,4,7,8,15,0,0,99,99
9071,23,731,0,731,1,50,"NSW","Remote","6:00 PM - 12:00 AM",0,0,1,2,121,1,3,10,7,17,0,0,99,99
5725,15,252,0,252,0,58,"NT","Urban","12:00 AM - 6:00 AM",1,1,1,3,125,2,4,8,10,18,0,0,99,99
3836,10,2143,1509,634,1,40,"NSW","Regional","6:00 PM - 12:00 AM",1,1,1,3,78,4,2,9,10,19,0,0,99,99
1640,5,430,0,430,0,23,"ACT","Regional","6:00 PM - 12:00 AM",1,1,1,3,48,1,4,8,10,18,1,1,5,0
6201,16,2882,2263,619,1,66,"QLD","Urban","6:00 PM - 12:00 AM",0,1,0,3,15,1,3,0,3,3,0,0,99,99
4667,12,2711,2316,395,0,31,"VIC","Urban","6:00 AM - 12:00 PM",0,1,0,3,24,1,4,4,3,7,0,0,99,99
7806,20,2297,1233,1064,0,74,"NSW","Regional","12:00 AM - 6:00 AM",1,0,1,1,127,1,3,6,6,12,0,0,99,99
9155,23,4028,2439,1589,0,71,"WA","Urban","6:00 AM - 12:00 PM",1,1,1,3,67,1,2,10,10,20,0,0,99,99
2176,6,3458,2000,1458,0,44,"SA","Urban","6:00 AM - 12:00 PM",1,1,0,3,111,3,3,6,8,14,0,0,99,99
5021,13,850,0,850,1,59,"SA","Urban","6:00 PM - 12:00 AM",0,0,1,3,135,2,4,10,7,17,0,0,99,99
3115,8,1817,1247,570,0,77,"WA","Urban","6:00 PM - 12:00 AM",1,1,0,3,77,2,3,8,7,15,0,0,99,99
7234,19,2362,1690,672,1,72,"NSW","Regional","6:00 AM - 12:00 PM",1,1,0,3,165,1,3,2,3,5,0,1,4,0
