"ID","Wave","TotalSpending","InternationalSpend","DomesticSpend","Female","Age","HomeState","HomeRegion","BookingTime","DeviceTypeMobileTablet","Windows.Android","PromotionsUsed","EaseOfUse","UsageDuration","BookingCount","AvailableFlights","Satisfaction","NetPromoterScore","TotalSatisfaction","WebsiteReturned","WebsiteReviewed","ReviewSentiment","ReviewMentionsWebsite"
3500,9,2346,1610,736,0,24,"QLD","Urban","6:00 PM - 12:00 AM",0,1,1,3,73,1,3,6,6,12,1,0,99,99
5064,13,1986,0,1986,0,36,"NT","Urban","6:00 AM - 12:00 PM",1,1,0,2,117,1,3,7,6,13,0,0,99,99
339,1,1542,1430,112,1,24,"ACT","Regional","6:00 PM - 12:00 AM",1,1,0,3,54,1,3,2,2,4,0,0,99,99
3766,10,1985,1683,302,0,50,"VIC","Urban","6:00 PM - 12:00 AM",0,1,0,2,72,4,4,8,10,18,0,1,4,0
4166,11,2825,1653,1172,0,18,"NSW","Urban","6:00 PM - 12:00 AM",1,1,0,3,141,1,4,8,6,14,0,0,99,99
7962,20,256,0,256,1,-99,"QLD","Urban","6:00 PM - 12:00 AM",1,1,0,3,81,1,3,6,5,11,1,0,99,99
8751,22,3997,2254,1743,0,20,"VIC","Urban","6:00 PM - 12:00 AM",1,1,1,3,22,3,3,2,4,6,0,0,99,99
8784,22,1395,0,1395,1,69,"NSW","Urban","12:00 AM - 6:00 AM",0,0,0,3,46,1,2,4,1,5,0,0,99,99
5618,15,2151,1365,786,0,65,"NT","Urban","6:00 AM - 12:00 PM",0,1,0,3,86,2,3,9,4,13,1,0,99,99
3515,9,630,0,630,1,23,"NSW","Remote","6:00 AM - 12:00 PM",0,0,0,1,180,1,3,4,4,8,0,0,99,99
8690,22,3568,2278,1290,0,60,"NSW","Regional","12:00 AM - 6:00 AM",1,0,1,3,111,2,2,10,10,20,1,0,99,99
9198,23,521,0,521,0,48,"NSW","Remote","6:00 PM - 12:00 AM",0,0,0,2,21,1,4,3,0,3,0,0,99,99
5300,14,3374,1881,1493,0,29,"NSW","Regional","6:00 PM - 12:00 AM",1,0,0,2,96,1,2,9,7,16,1,0,99,99
5839,15,2663,1748,915,1,70,"VIC","Urban","6:00 PM - 12:00 AM",0,1,0,3,41,3,4,3,3,6,1,0,99,99
3852,10,618,0,618,1,58,"QLD","Urban","12:00 PM - 6:00 PM",1,0,0,2,52,2,5,7,8,15,0,0,99,99
8721,22,2556,1715,841,0,39,"WA","Urban","12:00 PM - 6:00 PM",1,1,1,1,144,1,2,9,9,18,0,1,2,1
18,1,919,0,919,1,33,"WA","Urban","12:00 AM - 6:00 AM",1,1,0,1,180,1,2,0,0,0,0,0,99,99
5589,14,2807,1915,892,0,70,"VIC","Urban","6:00 PM - 12:00 AM",0,1,0,1,25,1,2,0,1,1,0,0,99,99
8355,21,799,0,799,1,37,"NSW","Remote","12:00 AM - 6:00 AM",0,0,0,1,164,3,3,9,10,19,0,0,99,99
9644,25,605,0,605,1,70,"VIC","Urban","12:00 AM - 6:00 AM",1,1,0,3,68,1,1,8,9,17,1,0,99,99
4010,11,1579,0,1579,1,-99,"NSW","Regional","6:00 PM - 12:00 AM",1,0,0,2,149,3,2,4,4,8,0,0,99,99
1168,3,1401,1121,280,1,31,"QLD","Urban","6:00 AM - 12:00 PM",1,1,1,3,24,2,4,2,0,2,0,0,99,99
9110,23,804,0,804,1,54,"NSW","Regional","6:00 PM - 12:00 AM",0,0,1,3,81,2,4,10,10,20,1,0,99,99
7868,20,2242,1648,594,99,58,"WA","Urban","6:00 PM - 12:00 AM",1,1,0,3,28,2,3,3,3,6,0,0,99,99
3646,10,3691,2738,953,1,29,"QLD","Urban","6:00 PM - 12:00 AM",1,0,0,3,170,2,3,4,4,8,0,0,99,99
2149,6,1766,1084,682,1,61,"NSW","Regional","6:00 PM - 12:00 AM",0,1,0,3,58,3,4,9,8,17,0,0,99,99
6332,16,976,0,976,0,71,"NSW","Regional","12:00 PM - 6:00 PM",1,1,1,3,50,1,3,8,10,18,1,0,99,99
8108,21,2791,2027,764,0,43,"VIC","Urban","6:00 AM - 12:00 PM",1,0,0,3,144,1,1,8,9,17,0,0,99,99
