"ID","Wave","TotalSpending","InternationalSpend","DomesticSpend","Female","Age","HomeState","HomeRegion","BookingTime","DeviceTypeMobileTablet","Windows.Android","PromotionsUsed","EaseOfUse","UsageDuration","BookingCount","AvailableFlights","Satisfaction","NetPromoterScore","TotalSatisfaction","WebsiteReturned","WebsiteReviewed","ReviewSentiment","ReviewMentionsWebsite"
5915,15,3799,2705,1094,1,50,"VIC","Urban","6:00 PM - 12:00 AM",1,1,0,1,99,4,4,7,4,11,0,1,4,0
2649,7,1607,1607,0,0,36,"NSW","Urban","6:00 PM - 12:00 AM",1,0,0,3,167,1,2,3,4,7,0,0,99,99
1041,3,153,0,153,1,29,"VIC","Regional","6:00 AM - 12:00 PM",1,1,0,3,42,1,2,4,3,7,0,0,99,99
7817,20,716,0,716,0,50,"NSW","Remote","6:00 PM - 12:00 AM",0,0,1,3,113,3,4,10,10,20,0,0,99,99
6622,17,2426,1770,656,1,45,"QLD","Urban","12:00 AM - 6:00 AM",1,1,0,3,127,1,3,9,10,19,0,0,99,99
7592,19,2149,1014,1135,1,61,"NSW","Urban","12:00 PM - 6:00 PM",0,0,0,3,29,2,3,3,3,6,0,0,99,99
5402,14,2394,1533,861,0,71,"VIC","Urban","6:00 PM - 12:00 AM",1,1,0,3,130,2,2,5,4,9,0,0,99,99
4157,11,1874,1158,716,0,56,"NSW","Regional","12:00 AM - 6:00 AM",0,1,1,2,147,2,4,7,10,17,0,1,5,0
2066,6,2236,1597,639,0,21,"VIC","Urban","6:00 AM - 12:00 PM",0,1,0,3,163,1,5,2,2,4,0,0,99,99
5869,15,2957,1831,1126,0,52,"VIC","Urban","12:00 PM - 6:00 PM",0,1,1,2,16,1,3,0,2,2,0,0,99,99
210,1,4214,2285,1929,0,52,"NSW","Regional","12:00 AM - 6:00 AM",0,0,0,3,150,4,3,9,8,17,0,0,99,99
325,1,1254,0,1254,1,34,"TAS","Urban","6:00 PM - 12:00 AM",1,1,0,3,12,2,3,3,3,6,0,0,99,99
8351,21,2367,1357,1010,1,75,"QLD","Urban","6:00 AM - 12:00 PM",1,1,0,3,157,4,3,6,6,12,0,0,99,99
8652,22,2940,2208,732,1,-99,"WA","Urban","6:00 PM - 12:00 AM",0,1,0,3,138,1,3,10,8,18,0,0,99,99
5061,13,1462,0,1462,1,72,"QLD","Urban","6:00 PM - 12:00 AM",1,0,1,3,14,2,3,0,2,2,0,0,99,99
6248,16,2554,1974,580,0,51,"QLD","Urban","6:00 PM - 12:00 AM",1,0,0,2,122,1,3,8,6,14,0,1,3,0
554,2,431,0,431,1,22,"WA","Urban","6:00 PM - 12:00 AM",0,1,0,3,138,2,2,9,8,17,0,0,99,99
1769,5,1375,1249,126,0,28,"QLD","Regional","6:00 PM - 12:00 AM",1,1,1,2,60,1,4,4,7,11,0,0,99,99
2017,6,1268,1268,0,1,35,"NSW","Regional","12:00 PM - 6:00 PM",0,0,0,1,106,4,3,6,8,14,0,0,99,99
259,1,3483,2021,1462,1,42,"NSW","Urban","12:00 AM - 6:00 AM",0,1,0,2,84,2,3,4,3,7,0,0,99,99
235,1,1709,1490,219,0,34,"NT","Urban","12:00 AM - 6:00 AM",1,0,0,3,24,2,2,5,5,10,0,0,99,99
9276,24,3277,1918,1359,1,67,"WA","Urban","6:00 AM - 12:00 PM",0,1,0,3,87,1,5,10,9,19,0,1,3,0
4523,12,3576,2134,1442,1,58,"NSW","Regional","6:00 AM - 12:00 PM",1,1,0,3,13,2,2,0,0,0,1,0,99,99
8715,22,2164,1732,432,1,25,"NSW","Remote","6:00 PM - 12:00 AM",1,1,1,2,141,2,5,10,10,20,1,1,3,0
7769,20,2798,2033,765,1,34,"NSW","Regional","6:00 PM - 12:00 AM",1,0,1,3,78,2,4,10,10,20,1,0,99,99
1370,4,579,0,579,1,36,"QLD","Urban","6:00 AM - 12:00 PM",1,1,0,3,162,1,4,3,5,8,0,0,99,99
3971,10,2013,2013,0,99,28,"NSW","Regional","6:00 PM - 12:00 AM",1,0,0,3,85,2,3,9,7,16,0,1,4,0
6146,16,622,0,622,1,40,"NSW","Urban","12:00 PM - 6:00 PM",0,0,0,2,128,3,2,9,10,19,0,0,99,99
9898,25,1331,0,1331,1,43,"NSW","Remote","6:00 PM - 12:00 AM",0,0,0,3,12,2,2,0,1,1,0,0,99,99
2073,6,736,0,736,1,63,"VIC","Urban","6:00 PM - 12:00 AM",1,0,0,3,110,4,2,9,10,19,1,0,99,99
4968,13,3583,1715,1868,0,60,"TAS","Urban","6:00 PM - 12:00 AM",0,0,0,3,93,1,2,10,9,19,0,0,99,99
744,2,3919,1880,2039,0,59,"VIC","Urban","6:00 PM - 12:00 AM",0,0,1,3,126,2,3,5,7,12,0,0,99,99
6447,17,938,0,938,1,49,"VIC","Urban","6:00 AM - 12:00 PM",0,1,1,2,54,2,3,8,8,16,0,0,99,99
9807,25,1251,0,1251,0,41,"NSW","Remote","12:00 AM - 6:00 AM",0,1,0,3,117,3,3,8,10,18,1,0,99,99
9936,25,810,0,810,0,20,"NT","Urban","6:00 PM - 12:00 AM",1,1,1,3,37,2,2,4,1,5,0,1,3,0
4970,13,451,0,451,0,35,"VIC","Urban","6:00 PM - 12:00 AM",0,0,0,3,50,1,2,9,10,19,0,0,99,99
8647,22,3852,2330,1522,99,45,"NSW","Urban","6:00 PM - 12:00 AM",0,1,1,3,103,2,3,9,8,17,0,0,99,99
9935,25,3101,2101,1000,1,74,"WA","Urban","6:00 PM - 12:00 AM",0,1,1,3,91,3,2,6,8,14,1,1,4,0
