"ID","Wave","TotalSpending","InternationalSpend","DomesticSpend","Female","Age","HomeState","HomeRegion","BookingTime","DeviceTypeMobileTablet","Windows.Android","PromotionsUsed","EaseOfUse","UsageDuration","BookingCount","AvailableFlights","Satisfaction","NetPromoterScore","TotalSatisfaction","WebsiteReturned","WebsiteReviewed","ReviewSentiment","ReviewMentionsWebsite"
1364,4,1475,1181,294,0,26,"NSW","Urban","6:00 AM - 12:00 PM",0,1,0,3,156,1,4,9,8,17,1,0,99,99
7328,19,1551,0,1551,0,18,"VIC","Urban","6:00 PM - 12:00 AM",1,0,1,2,124,1,5,6,8,14,1,0,99,99
1269,4,3549,1905,1644,1,60,"VIC","Urban","12:00 PM - 6:00 PM",0,0,1,3,54,1,1,9,8,17,1,0,99,99
7011,18,3203,2642,561,1,58,"QLD","Urban","6:00 PM - 12:00 AM",1,1,0,3,173,2,3,3,4,7,1,0,99,99
680,2,4355,2561,1794,0,50,"ACT","Remote","12:00 PM - 6:00 PM",1,0,0,2,96,1,3,8,9,17,0,0,99,99
1267,4,284,0,284,0,22,"SA","Regional","6:00 AM - 12:00 PM",0,1,0,3,168,2,2,4,5,9,0,1,2,1
993,3,1516,1336,180,0,40,"VIC","Urban","6:00 AM - 12:00 PM",1,1,1,1,12,2,3,4,6,10,0,0,99,99
7846,20,2854,1608,1246,1,32,"VIC","Urban","6:00 AM - 12:00 PM",1,0,1,2,121,2,3,10,10,20,0,0,99,99
1489,4,4181,2112,2069,0,53,"TAS","Urban","6:00 AM - 12:00 PM",0,0,1,2,174,1,1,4,5,9,0,0,99,99
1651,5,1378,0,1378,1,59,"SA","Remote","6:00 PM - 12:00 AM",1,1,1,3,36,1,2,1,1,2,0,0,99,99
7395,19,2888,2296,592,0,76,"NSW","Urban","6:00 PM - 12:00 AM",0,1,0,1,102,1,3,9,9,18,0,1,2,0
9024,23,2890,1911,979,1,65,"WA","Urban","6:00 PM - 12:00 AM",0,0,1,3,162,1,3,7,10,17,0,0,99,99
2782,7,1108,0,1108,1,73,"NSW","Urban","6:00 PM - 12:00 AM",1,1,1,3,175,1,3,3,6,9,1,0,99,99
6192,16,4025,1957,2068,0,66,"NSW","Urban","12:00 PM - 6:00 PM",0,0,1,3,91,2,3,10,10,20,0,0,99,99
5115,13,879,0,879,0,60,"TAS","Urban","6:00 PM - 12:00 AM",1,0,1,3,134,2,3,8,9,17,0,0,99,99
