"ID","Wave","TotalSpending","InternationalSpend","DomesticSpend","Female","Age","HomeState","HomeRegion","BookingTime","DeviceTypeMobileTablet","Windows.Android","PromotionsUsed","EaseOfUse","UsageDuration","BookingCount","AvailableFlights","Satisfaction","NetPromoterScore","TotalSatisfaction","WebsiteReturned","WebsiteReviewed","ReviewSentiment","ReviewMentionsWebsite"
1753,5,4525,2318,2207,0,49,"ACT","Remote","6:00 PM - 12:00 AM",0,0,1,2,174,4,3,7,6,13,0,0,99,99
721,2,4354,2408,1946,1,46,"ACT","Regional","6:00 PM - 12:00 AM",0,0,1,1,42,1,4,4,3,7,0,0,99,99
4092,11,1527,1527,0,99,-99,"VIC","Urban","6:00 AM - 12:00 PM",0,0,0,3,22,1,4,0,0,0,0,0,99,99
5731,15,3204,1689,1515,0,69,"TAS","Urban","6:00 AM - 12:00 PM",0,1,1,3,123,2,3,10,10,20,1,0,99,99
7510,19,916,0,916,0,27,"NSW","Regional","6:00 AM - 12:00 PM",0,1,0,1,48,2,2,4,7,11,0,0,99,99
272,1,4199,2172,2027,0,47,"NSW","Urban","12:00 AM - 6:00 AM",0,1,0,3,174,3,2,0,0,0,0,1,0,1
3523,9,2802,1862,940,0,73,"WA","Urban","6:00 PM - 12:00 AM",0,1,1,3,93,1,4,10,10,20,1,0,99,99
6265,16,2663,1123,1540,1,47,"NSW","Regional","6:00 PM - 12:00 AM",1,1,1,3,170,1,2,1,5,6,0,0,99,99
5791,15,3975,2248,1727,0,48,"VIC","Urban","6:00 AM - 12:00 PM",1,0,0,1,171,2,2,0,0,0,1,0,99,99
9356,24,519,0,519,1,-99,"VIC","Urban","6:00 PM - 12:00 AM",1,1,1,2,28,1,4,8,6,14,1,0,99,99
385,1,3397,1791,1606,0,57,"VIC","Urban","6:00 PM - 12:00 AM",0,0,1,3,156,4,3,6,3,9,0,0,99,99
9282,24,2225,1442,783,0,39,"NT","Urban","12:00 PM - 6:00 PM",1,1,0,1,108,2,2,5,3,8,0,0,99,99
3517,9,1687,0,1687,1,36,"NSW","Regional","6:00 PM - 12:00 AM",0,1,0,2,57,1,2,5,4,9,1,0,99,99
7378,19,1983,0,1983,0,34,"WA","Urban","6:00 PM - 12:00 AM",1,1,0,3,95,4,3,7,6,13,1,0,99,99
8135,21,2818,2216,602,0,32,"NSW","Regional","6:00 PM - 12:00 AM",1,1,1,3,20,2,4,5,4,9,1,0,99,99
9165,23,2193,2193,0,1,20,"WA","Urban","6:00 PM - 12:00 AM",1,0,0,2,55,3,3,5,10,15,1,0,99,99
3144,8,2655,1887,768,0,62,"NSW","Remote","6:00 PM - 12:00 AM",1,1,0,2,155,3,4,5,0,5,0,0,99,99
4575,12,803,0,803,0,31,"NT","Urban","6:00 PM - 12:00 AM",1,1,0,3,76,1,2,9,10,19,0,0,99,99
3009,8,1669,0,1669,1,33,"NSW","Urban","6:00 PM - 12:00 AM",1,1,0,3,112,1,1,6,5,11,0,1,4,0
4730,12,2572,1327,1245,0,58,"NSW","Regional","6:00 PM - 12:00 AM",1,1,0,1,124,1,2,6,8,14,0,0,99,99
