"ID","Wave","TotalSpending","InternationalSpend","DomesticSpend","Female","Age","HomeState","HomeRegion","BookingTime","DeviceTypeMobileTablet","Windows.Android","PromotionsUsed","EaseOfUse","UsageDuration","BookingCount","AvailableFlights","Satisfaction","NetPromoterScore","TotalSatisfaction","WebsiteReturned","WebsiteReviewed","ReviewSentiment","ReviewMentionsWebsite"
4415,12,952,0,952,1,72,"VIC","Urban","6:00 AM - 12:00 PM",1,1,0,2,28,3,3,4,4,8,1,0,99,99
6686,17,3013,2262,751,0,20,"VIC","Urban","6:00 AM - 12:00 PM",1,1,0,3,66,4,3,8,9,17,1,0,99,99
7699,20,2655,2223,432,1,64,"VIC","Urban","6:00 AM - 12:00 PM",1,1,0,2,152,1,3,4,3,7,1,0,99,99
6722,17,1338,0,1338,1,68,"NSW","Remote","6:00 PM - 12:00 AM",0,1,0,3,33,1,3,8,5,13,0,0,99,99
1390,4,628,0,628,1,39,"NSW","Urban","6:00 AM - 12:00 PM",1,1,1,3,48,2,2,2,3,5,0,0,99,99
2022,6,1417,0,1417,0,-99,"NSW","Regional","6:00 AM - 12:00 PM",0,1,0,2,32,1,4,1,3,4,0,0,99,99
682,2,4372,2320,2052,1,47,"SA","Urban","6:00 PM - 12:00 AM",0,1,1,3,36,3,2,2,6,8,0,1,2,0
5761,15,2526,1888,638,1,31,"NSW","Urban","6:00 AM - 12:00 PM",0,1,0,3,70,2,4,6,6,12,0,0,99,99
5406,14,2326,2210,116,0,66,"NSW","Regional","12:00 AM - 6:00 AM",1,1,0,3,65,1,2,6,7,13,1,0,99,99
9414,24,794,0,794,0,-99,"NSW","Remote","12:00 AM - 6:00 AM",1,1,0,3,57,1,3,8,8,16,1,0,99,99
1016,3,1400,1079,321,1,39,"ACT","Urban","6:00 AM - 12:00 PM",1,1,0,3,90,2,2,10,8,18,1,0,99,99
5714,15,1798,0,1798,0,46,"TAS","Urban","6:00 AM - 12:00 PM",0,0,0,1,113,2,3,8,7,15,0,0,99,99
8518,22,3350,2150,1200,0,32,"NSW","Regional","6:00 AM - 12:00 PM",1,0,0,3,24,3,3,0,0,0,0,0,99,99
1148,3,307,0,307,0,20,"NSW","Remote","6:00 AM - 12:00 PM",0,1,0,1,180,2,3,0,3,3,0,0,99,99
5413,14,1605,1605,0,0,-99,"NSW","Regional","12:00 AM - 6:00 AM",0,0,1,2,17,1,2,0,0,0,0,0,99,99
3046,8,1236,0,1236,0,60,"NSW","Remote","12:00 AM - 6:00 AM",0,1,0,1,98,1,4,7,2,9,0,0,99,99
7219,19,500,0,500,0,43,"VIC","Urban","6:00 AM - 12:00 PM",1,0,1,3,70,2,5,10,10,20,1,0,99,99
6030,16,195,0,195,0,-99,"NSW","Remote","6:00 PM - 12:00 AM",0,1,1,3,16,2,4,7,3,10,0,1,3,0
396,1,3683,2037,1646,0,47,"NSW","Urban","6:00 PM - 12:00 AM",0,0,1,2,162,3,2,7,5,12,0,0,99,99
3160,8,1946,1790,156,1,24,"VIC","Urban","6:00 PM - 12:00 AM",0,1,0,3,149,1,4,1,5,6,0,0,99,99
3259,9,3635,2774,861,99,22,"VIC","Urban","6:00 AM - 12:00 PM",1,1,1,1,143,1,3,7,3,10,0,1,5,0
3965,10,2256,0,2256,1,41,"TAS","Urban","6:00 PM - 12:00 AM",1,0,0,2,139,2,2,9,10,19,0,0,99,99
7895,20,2368,1877,491,0,56,"VIC","Urban","12:00 PM - 6:00 PM",1,0,1,3,113,2,4,9,8,17,1,0,99,99
5265,14,1619,955,664,1,72,"WA","Urban","6:00 PM - 12:00 AM",1,0,0,3,28,1,2,4,8,12,0,0,99,99
4189,11,1233,0,1233,0,23,"SA","Urban","6:00 PM - 12:00 AM",0,1,0,1,15,1,1,0,0,0,0,0,99,99
8575,22,645,0,645,1,58,"VIC","Urban","12:00 PM - 6:00 PM",0,0,1,3,63,3,4,7,4,11,0,0,99,99
7883,20,1283,0,1283,0,55,"NSW","Remote","6:00 PM - 12:00 AM",1,0,0,3,137,1,4,8,4,12,0,1,2,1
7181,18,1212,1212,0,0,68,"TAS","Urban","6:00 AM - 12:00 PM",1,1,0,3,102,2,4,10,8,18,0,0,99,99
1688,5,208,0,208,1,43,"SA","Urban","6:00 PM - 12:00 AM",1,1,1,2,30,1,4,6,8,14,0,0,99,99
8601,22,2244,1907,337,1,77,"QLD","Urban","6:00 PM - 12:00 AM",0,1,0,2,95,3,3,5,6,11,0,0,99,99
2141,6,3780,2407,1373,1,54,"VIC","Urban","6:00 PM - 12:00 AM",0,1,1,2,88,1,3,5,4,9,0,1,3,0
573,2,484,0,484,0,36,"NSW","Regional","6:00 PM - 12:00 AM",0,1,0,1,156,2,3,7,10,17,1,0,99,99
296,1,3996,2074,1922,0,42,"ACT","Regional","12:00 AM - 6:00 AM",0,1,1,3,54,3,2,3,4,7,0,1,2,1
9105,23,1155,0,1155,0,18,"NSW","Remote","6:00 AM - 12:00 PM",0,0,0,2,60,2,3,5,4,9,0,0,99,99
9103,23,80,0,80,1,38,"TAS","Urban","6:00 PM - 12:00 AM",1,0,0,3,145,2,3,4,2,6,0,1,4,0
9372,24,2604,2240,364,0,63,"QLD","Urban","12:00 AM - 6:00 AM",1,1,0,3,145,1,3,9,10,19,0,0,99,99
3376,9,683,0,683,1,-99,"SA","Urban","6:00 PM - 12:00 AM",0,0,0,3,110,3,4,9,6,15,0,0,99,99
8622,22,2414,1763,651,1,40,"SA","Urban","6:00 AM - 12:00 PM",0,1,1,3,57,2,3,3,2,5,1,1,5,0
6948,18,2415,1278,1137,1,25,"VIC","Urban","12:00 AM - 6:00 AM",0,1,0,1,108,1,3,7,10,17,0,0,99,99
3830,10,1787,0,1787,0,35,"NSW","Remote","12:00 PM - 6:00 PM",0,1,1,3,36,1,3,3,2,5,0,0,99,99
1713,5,481,0,481,1,37,"SA","Urban","12:00 PM - 6:00 PM",1,1,1,3,54,1,2,6,3,9,0,0,99,99
9699,25,529,0,529,1,24,"SA","Urban","6:00 PM - 12:00 AM",0,0,1,1,81,1,2,9,7,16,1,0,99,99
5552,14,2137,0,2137,0,-99,"QLD","Urban","12:00 PM - 6:00 PM",0,1,1,1,128,2,3,9,6,15,1,0,99,99
7710,20,3194,1861,1333,0,24,"NT","Urban","6:00 AM - 12:00 PM",0,0,1,3,165,2,2,4,3,7,0,1,1,0
