"ID","Wave","TotalSpending","InternationalSpend","DomesticSpend","Female","Age","HomeState","HomeRegion","BookingTime","DeviceTypeMobileTablet","Windows.Android","PromotionsUsed","EaseOfUse","UsageDuration","BookingCount","AvailableFlights","Satisfaction","NetPromoterScore","TotalSatisfaction","WebsiteReturned","WebsiteReviewed","ReviewSentiment","ReviewMentionsWebsite"
2175,6,3100,1800,1300,0,75,"NSW","Urban","12:00 PM - 6:00 PM",1,0,1,3,104,1,3,7,7,14,1,0,99,99
1326,4,256,0,256,1,24,"SA","Urban","6:00 AM - 12:00 PM",1,1,1,3,102,2,1,9,8,17,1,0,99,99
2386,6,1207,0,1207,0,53,"NSW","Regional","6:00 PM - 12:00 AM",0,1,1,2,87,3,3,5,2,7,0,0,99,99
2940,8,178,0,178,0,32,"VIC","Urban","6:00 AM - 12:00 PM",0,1,0,3,115,1,2,5,6,11,0,0,99,99
4108,11,1734,1734,0,1,56,"TAS","Urban","6:00 AM - 12:00 PM",0,1,0,1,142,4,3,7,7,14,0,0,99,99
2519,7,1094,1094,0,0,26,"NSW","Regional","6:00 AM - 12:00 PM",0,1,1,3,69,2,3,9,10,19,0,1,2,0
3738,10,1691,0,1691,0,71,"QLD","Urban","6:00 PM - 12:00 AM",0,1,0,1,29,2,2,0,3,3,0,0,99,99
8771,22,3348,1388,1960,0,46,"VIC","Urban","6:00 PM - 12:00 AM",1,1,0,1,178,2,2,4,3,7,1,0,99,99
9017,23,2756,1605,1151,1,24,"NT","Urban","6:00 AM - 12:00 PM",0,0,1,1,148,4,3,7,7,14,0,0,99,99
5058,13,2107,1784,323,0,33,"SA","Urban","6:00 AM - 12:00 PM",0,0,1,3,98,2,3,10,10,20,1,0,99,99
5192,13,733,0,733,0,33,"NT","Urban","6:00 AM - 12:00 PM",1,0,1,3,70,4,4,10,7,17,1,0,99,99
5523,14,1577,1499,78,99,47,"TAS","Urban","6:00 PM - 12:00 AM",1,1,0,2,15,1,1,2,0,2,1,0,99,99
2623,7,3233,1927,1306,1,65,"QLD","Urban","6:00 PM - 12:00 AM",0,1,0,3,48,1,3,3,0,3,0,0,99,99
5001,13,2116,2116,0,1,72,"NSW","Regional","6:00 AM - 12:00 PM",0,1,0,3,164,1,2,2,1,3,1,0,99,99
