"ID","Wave","TotalSpending","InternationalSpend","DomesticSpend","Female","Age","HomeState","HomeRegion","BookingTime","DeviceTypeMobileTablet","Windows.Android","PromotionsUsed","EaseOfUse","UsageDuration","BookingCount","AvailableFlights","Satisfaction","NetPromoterScore","TotalSatisfaction","WebsiteReturned","WebsiteReviewed","ReviewSentiment","ReviewMentionsWebsite"
4036,11,2080,1819,261,1,48,"VIC","Urban","12:00 PM - 6:00 PM",1,1,0,3,86,1,2,9,10,19,0,0,99,99
7670,20,2882,1454,1428,1,71,"NSW","Urban","6:00 PM - 12:00 AM",0,1,0,1,48,1,4,9,8,17,1,0,99,99
6979,18,3568,1671,1897,1,75,"WA","Urban","6:00 PM - 12:00 AM",0,1,1,3,80,2,3,8,7,15,1,0,99,99
6598,17,1785,1785,0,0,71,"NSW","Urban","12:00 AM - 6:00 AM",0,1,1,2,121,1,4,10,10,20,1,0,99,99
4356,11,1303,0,1303,1,65,"SA","Urban","6:00 PM - 12:00 AM",0,1,0,2,57,3,4,6,10,16,0,1,5,0
4191,11,2487,1989,498,1,37,"TAS","Urban","6:00 AM - 12:00 PM",1,1,0,2,152,2,4,9,10,19,0,0,99,99
3042,8,923,0,923,0,36,"NSW","Regional","6:00 AM - 12:00 PM",0,0,0,2,79,2,3,10,10,20,0,0,99,99
263,1,2675,1488,1187,0,49,"VIC","Urban","12:00 AM - 6:00 AM",0,0,0,3,144,1,3,4,2,6,0,0,99,99
6523,17,1588,1588,0,0,61,"SA","Urban","6:00 PM - 12:00 AM",0,0,1,2,148,2,2,8,8,16,1,0,99,99
758,2,247,0,247,0,34,"TAS","Urban","6:00 PM - 12:00 AM",1,1,0,2,72,1,2,2,4,6,0,0,99,99
5900,15,2334,1462,872,1,51,"WA","Urban","6:00 AM - 12:00 PM",1,1,0,3,153,2,1,9,8,17,0,1,3,0
3126,8,329,0,329,0,38,"VIC","Urban","6:00 AM - 12:00 PM",0,1,0,1,76,1,1,6,8,14,0,0,99,99
5682,15,546,0,546,0,56,"VIC","Urban","6:00 PM - 12:00 AM",0,1,1,3,56,2,3,8,8,16,0,0,99,99
8981,23,88,0,88,0,72,"TAS","Urban","6:00 AM - 12:00 PM",1,0,0,3,147,1,5,8,10,18,1,0,99,99
2678,7,1980,0,1980,0,20,"NSW","Regional","6:00 PM - 12:00 AM",1,1,0,3,69,4,2,5,4,9,1,1,3,1
8088,21,743,0,743,1,65,"NSW","Remote","6:00 PM - 12:00 AM",0,1,1,2,16,1,3,3,3,6,1,0,99,99
5294,14,3606,2303,1303,1,68,"NSW","Urban","6:00 AM - 12:00 PM",0,0,1,3,109,2,4,5,7,12,0,0,99,99
297,1,3977,2220,1757,0,59,"NSW","Urban","12:00 AM - 6:00 AM",0,1,0,1,126,4,3,10,9,19,0,0,99,99
1360,4,890,0,890,1,26,"TAS","Urban","6:00 AM - 12:00 PM",1,1,1,3,30,1,1,8,6,14,0,0,99,99
2975,8,2480,1814,666,1,34,"NSW","Regional","6:00 PM - 12:00 AM",0,1,0,3,80,1,3,5,0,5,1,0,99,99
2919,8,469,0,469,1,35,"SA","Urban","12:00 PM - 6:00 PM",1,1,0,3,85,2,3,6,6,12,0,1,2,0
2961,8,2760,2125,635,1,77,"TAS","Urban","12:00 AM - 6:00 AM",0,0,0,3,88,1,4,5,4,9,0,0,99,99
2437,7,3745,2749,996,0,65,"NSW","Regional","6:00 PM - 12:00 AM",0,0,0,3,49,1,4,9,10,19,0,0,99,99
8350,21,511,0,511,1,26,"NSW","Regional","6:00 AM - 12:00 PM",1,1,0,3,122,2,3,10,9,19,1,0,99,99
8908,23,1496,0,1496,0,55,"WA","Urban","6:00 AM - 12:00 PM",0,0,0,2,96,2,3,10,8,18,0,0,99,99
7854,20,2663,2195,468,0,43,"NSW","Regional","12:00 AM - 6:00 AM",1,1,0,3,147,2,2,8,7,15,0,0,99,99
8451,22,4193,2385,1808,0,59,"SA","Urban","6:00 PM - 12:00 AM",0,1,0,3,21,2,4,4,2,6,1,0,99,99
2305,6,2658,1623,1035,0,33,"VIC","Urban","12:00 AM - 6:00 AM",0,1,0,3,97,2,1,8,9,17,1,0,99,99
8987,23,1752,1321,431,1,62,"VIC","Urban","6:00 AM - 12:00 PM",0,1,1,3,139,2,2,3,4,7,1,0,99,99
8849,23,1733,0,1733,1,21,"VIC","Urban","6:00 PM - 12:00 AM",1,1,0,1,153,2,4,8,5,13,0,0,99,99
9879,25,4579,2736,1843,1,30,"NSW","Remote","6:00 PM - 12:00 AM",0,1,1,3,35,2,2,1,2,3,0,0,99,99
1520,4,1494,1378,116,1,26,"WA","Urban","6:00 AM - 12:00 PM",1,1,0,3,132,1,2,2,2,4,0,0,99,99
9127,23,308,0,308,1,44,"SA","Urban","6:00 AM - 12:00 PM",0,1,1,2,82,1,3,10,10,20,0,0,99,99
8674,22,785,0,785,0,61,"NSW","Remote","6:00 AM - 12:00 PM",1,0,0,2,57,1,5,5,6,11,0,1,1,0
1046,3,329,0,329,0,22,"ACT","Urban","12:00 PM - 6:00 PM",1,1,1,3,24,1,2,2,0,2,0,0,99,99
1752,5,4253,2184,2069,0,52,"NSW","Urban","6:00 PM - 12:00 AM",0,0,1,3,72,1,3,6,8,14,0,1,3,0
2796,7,2081,2081,0,0,53,"WA","Urban","6:00 PM - 12:00 AM",1,0,1,3,44,2,2,4,4,8,0,0,99,99
2914,8,106,0,106,1,62,"TAS","Urban","6:00 AM - 12:00 PM",0,0,0,3,100,3,4,10,7,17,0,0,99,99
7583,19,1469,0,1469,1,69,"NT","Urban","6:00 AM - 12:00 PM",1,0,0,3,47,2,3,4,3,7,0,1,1,0
1571,4,3893,2348,1545,0,48,"NSW","Remote","6:00 AM - 12:00 PM",0,1,1,3,126,1,3,9,4,13,1,0,99,99
7417,19,569,0,569,0,26,"SA","Urban","6:00 AM - 12:00 PM",0,1,0,3,171,2,2,0,0,0,0,0,99,99
8680,22,1055,0,1055,0,22,"QLD","Urban","6:00 PM - 12:00 AM",1,0,1,3,140,2,3,10,10,20,0,1,5,0
485,2,352,0,352,1,24,"QLD","Urban","6:00 PM - 12:00 AM",0,1,1,3,48,1,4,7,6,13,0,0,99,99
7220,19,1960,1770,190,0,53,"VIC","Urban","6:00 PM - 12:00 AM",0,1,0,3,90,1,2,10,9,19,1,1,1,0
8030,21,451,0,451,1,-99,"VIC","Urban","6:00 AM - 12:00 PM",1,1,0,1,20,1,4,0,0,0,1,0,99,99
7092,18,1474,0,1474,0,47,"VIC","Urban","6:00 PM - 12:00 AM",0,0,0,3,68,1,2,7,5,12,0,1,3,0
