"ID","Wave","TotalSpending","InternationalSpend","DomesticSpend","Female","Age","HomeState","HomeRegion","BookingTime","DeviceTypeMobileTablet","Windows.Android","PromotionsUsed","EaseOfUse","UsageDuration","BookingCount","AvailableFlights","Satisfaction","NetPromoterScore","TotalSatisfaction","WebsiteReturned","WebsiteReviewed","ReviewSentiment","ReviewMentionsWebsite"
4649,12,95,0,95,0,36,"NSW","Regional","12:00 PM - 6:00 PM",1,1,0,3,40,2,2,4,7,11,0,1,4,0
6795,17,3931,1912,2019,1,69,"NSW","Remote","6:00 PM - 12:00 AM",0,1,0,1,52,1,4,8,10,18,1,0,99,99
6700,17,2596,1195,1401,1,33,"NT","Urban","6:00 AM - 12:00 PM",1,1,0,2,112,1,5,10,10,20,1,0,99,99
7763,20,2458,1651,807,1,36,"NSW","Regional","6:00 PM - 12:00 AM",0,1,1,3,160,1,2,7,4,11,0,0,99,99
6526,17,897,0,897,1,55,"VIC","Urban","6:00 PM - 12:00 AM",0,1,1,1,52,1,3,4,7,11,0,0,99,99
6514,17,2413,1598,815,0,21,"VIC","Urban","6:00 AM - 12:00 PM",1,0,1,3,23,1,3,4,4,8,0,1,4,1
4780,12,744,0,744,0,76,"NSW","Remote","6:00 PM - 12:00 AM",0,1,0,3,168,4,3,5,3,8,0,0,99,99
3680,10,1896,1896,0,99,57,"NSW","Remote","6:00 AM - 12:00 PM",0,1,0,2,23,4,4,2,5,7,0,0,99,99
5403,14,1584,0,1584,0,77,"QLD","Urban","6:00 PM - 12:00 AM",1,0,0,1,56,1,4,8,7,15,1,0,99,99
3926,10,2244,2047,197,0,29,"NSW","Regional","6:00 AM - 12:00 PM",0,1,1,3,41,1,3,3,4,7,0,0,99,99
2212,6,916,0,916,99,29,"VIC","Urban","6:00 AM - 12:00 PM",0,1,1,3,44,3,3,7,8,15,0,0,99,99
3651,10,3637,2444,1193,0,67,"NSW","Regional","12:00 PM - 6:00 PM",1,0,0,1,56,4,3,6,6,12,0,1,1,1
8277,21,555,0,555,0,71,"NSW","Urban","6:00 PM - 12:00 AM",0,1,1,3,150,1,3,6,7,13,1,0,99,99
