"ID","Wave","TotalSpending","InternationalSpend","DomesticSpend","Female","Age","HomeState","HomeRegion","BookingTime","DeviceTypeMobileTablet","Windows.Android","PromotionsUsed","EaseOfUse","UsageDuration","BookingCount","AvailableFlights","Satisfaction","NetPromoterScore","TotalSatisfaction","WebsiteReturned","WebsiteReviewed","ReviewSentiment","ReviewMentionsWebsite"
6084,16,1799,1799,0,0,77,"VIC","Urban","6:00 AM - 12:00 PM",0,0,1,3,165,4,4,9,7,16,0,0,99,99
9614,25,4867,2846,2021,0,51,"VIC","Urban","6:00 PM - 12:00 AM",0,0,1,3,34,2,3,5,4,9,0,0,99,99
4105,11,2581,1864,717,1,41,"NSW","Regional","6:00 PM - 12:00 AM",0,0,0,3,93,1,4,10,6,16,0,1,4,1
3079,8,3401,2363,1038,1,75,"NSW","Regional","6:00 PM - 12:00 AM",1,0,0,3,145,4,3,9,8,17,0,0,99,99
3295,9,924,0,924,1,54,"TAS","Urban","6:00 PM - 12:00 AM",0,0,0,3,28,4,3,4,3,7,0,0,99,99
2395,6,981,0,981,1,66,"NSW","Urban","12:00 PM - 6:00 PM",1,0,0,2,83,3,3,5,5,10,0,0,99,99
637,2,3261,1706,1555,0,47,"QLD","Remote","6:00 PM - 12:00 AM",0,0,0,3,66,2,4,10,10,20,1,0,99,99
9629,25,1644,0,1644,0,76,"TAS","Urban","12:00 PM - 6:00 PM",1,1,1,2,92,4,4,8,9,17,0,0,99,99
9801,25,1392,0,1392,1,18,"VIC","Urban","6:00 AM - 12:00 PM",1,0,0,1,76,1,1,9,9,18,0,0,99,99
388,1,179,0,179,0,55,"QLD","Urban","6:00 PM - 12:00 AM",1,1,0,3,18,1,3,0,0,0,0,0,99,99
6131,16,2136,2136,0,1,58,"NSW","Urban","6:00 PM - 12:00 AM",1,1,1,3,141,2,5,10,10,20,0,0,99,99
3785,10,934,0,934,1,43,"TAS","Urban","6:00 PM - 12:00 AM",1,1,0,2,25,1,3,3,2,5,0,0,99,99
8788,22,2279,1882,397,1,42,"NSW","Remote","6:00 AM - 12:00 PM",1,1,0,3,48,1,2,6,6,12,0,0,99,99
1603,5,200,0,200,1,21,"NSW","Urban","6:00 AM - 12:00 PM",1,0,1,3,144,1,3,9,10,19,1,0,99,99
2146,6,1867,1207,660,0,62,"NSW","Urban","12:00 PM - 6:00 PM",0,0,0,3,148,2,3,9,6,15,1,0,99,99
1437,4,3510,1852,1658,0,54,"VIC","Urban","6:00 AM - 12:00 PM",0,0,1,3,72,4,5,10,10,20,0,0,99,99
5762,15,3261,1749,1512,1,45,"NSW","Regional","12:00 PM - 6:00 PM",1,0,0,2,114,2,3,10,8,18,1,0,99,99
8420,22,2106,1477,629,0,66,"VIC","Urban","6:00 PM - 12:00 AM",0,1,0,3,77,1,2,9,9,18,0,1,4,0
9404,24,1417,1417,0,1,75,"VIC","Urban","12:00 AM - 6:00 AM",0,0,0,3,140,2,1,5,2,7,0,0,99,99
6135,16,2479,1453,1026,1,-99,"QLD","Urban","6:00 PM - 12:00 AM",1,1,1,2,176,4,4,3,0,3,0,0,99,99
